customer_id;credit_lines_outstanding;loan_amt_outstanding;total_debt_outstanding;income;years_employed;fico_score;default
3564815;5;4.277.866.383;1.763.551.904;6.495.963.665;4;562;1
5993960;3;3.015.345.442;1.260.652.971;6.497.523.999;4;654;0
8308658;0;2.837.495.406;3.425.610.171;5.845.788.065;4;681;0
6321962;0;4.775.820.104;3.931.014.126;7.882.810.544;4;571;0
5710329;0;6.267.848.333;5.160.019.026;9.712.921.496;4;598;0
3199535;0;1.862.025.051;243.995.551;453.467.725;5;618;0
6218428;1;3.352.188.299;7.418.804.335;759.277.993;6;544;0
3914390;2;4.069.834.408;1.268.372.648;7.933.275.579;3;591;0
4058619;5;3.269.945.631;1.433.521.623;5.177.882.967;4;462;1
2780090;2;4.787.441.032;113.577.368;6.733.321.372;2;556;0
1984979;3;4.298.635.564;1.838.242.061;9.829.394.576;6;611;0
5529754;1;7.533.081.008;7.691.079.504;8.993.563.222;4;586;0
8705451;0;3.088.856.253;4.388.650.021;5.861.485.106;5;634;0
5803826;4;7.511.986.944;2.425.648.061;1.151.317.325;6;629;1
6836190;0;4.544.889.483;7.021.967.369;7.649.490.895;2;646;0
4441160;4;2.075.891.479;1.167.314.427;4.877.179.411;6;548;1
7405225;1;4.831.622.696;8.656.907.109;7.588.166.304;6;648;0
5457127;5;3.460.093.408;1.959.714.788;5.297.947.258;8;645;1
4715377;0;6.202.008.903;4.484.077.377;1.073.760.967;6;693;0
8398144;0;6.788.688.991;3.875.452.202;1.063.420.612;7;714;0
7205991;0;6.593.835.538;1.031.433.896;1.031.433.896;5;636;0
4640878;4;798.743.679;2.786.093.928;1.138.252.629;3;597;1
5115949;0;2.086.797.467;1.722.842.994;333.986.724;4;657;0
8000699;1;3.168.654.841;490.341.301;4.855.338.131;5;670;0
4884976;1;5.222.306.769;1.053.866.122;8.091.845.697;4;703;0
2875313;5;3.181.023.881;1.657.563.835;6.093.056.077;2;554;1
8727174;3;6.306.580.764;1.783.203.561;8.653.989.155;5;660;0
4874563;1;153.759.265;2.655.921.774;2.516.301.097;6;716;0
2798975;3;2.747.528.628;1.105.272.273;5.343.800.051;6;671;0
5605201;0;542.796.222;2.269.767.908;7.312.277.234;5;658;0
8075782;0;4.078.827.723;4.580.595.715;5.281.071.284;3;643;0
3593302;5;4.354.354.803;2.426.910.365;8.959.217.411;5;622;1
3501523;5;5.052.966.961;1.833.253.293;6.384.282.395;4;548;1
3303823;4;6.056.399.817;2.340.109.377;8.642.759.839;3;594;1
6477104;0;4.780.664.088;622.139.152;6.659.721.445;2;752;0
3168934;0;2.392.428.662;1.826.212.803;4.623.715.828;5;651;0
4832777;0;3.689.903.588;4.145.849.315;7.150.719.573;4;616;0
8176935;0;5.815.863.975;603.933.484;7.411.512.223;4;731;0
7092313;0;3.999.970.608;1.801.989.647;9.200.460.442;5;663;0
4790969;1;681.371.174;9.975.408.784;9.675.625.836;6;785;0
7766515;5;3.935.222.352;2.559.257.225;7.491.084.801;4;568;1
6572463;4;3.996.203.251;11.557.694;567.709.142;6;641;1
5219419;5;3.966.631.672;1.946.153.672;7.216.815.809;8;592;1
1027432;4;3.054.480.896;1.205.558.292;5.608.055.552;6;639;1
3244328;0;2.395.916.941;6.057.202.187;3.510.511.218;3;530;0
8979917;0;5.167.247.133;6.133.873.546;8.285.212.499;3;695;0
8430745;0;5.429.284.042;6.629.499.512;7.720.696.931;4;624;0
2166292;3;3.766.578.419;9.984.926.803;5.353.950.183;4;685;0
3948433;0;3.587.638.903;5.489.764.625;6.000.165.022;3;700;0
1508970;5;7.883.269.435;2.737.222.176;1.029.138.658;5;579;1
1863290;1;3.227.725.221;9.740.747.905;9.821.384.983;7;694;0
3989490;0;3.477.563.283;6.168.541.862;684.387.965;1;570;0
6901009;0;3.791.920.959;3.164.174.811;4.506.837.997;2;557;0
7314063;3;3.299.866.839;1.127.381.011;5.403.346.711;4;567;1
8437174;0;4.441.364.812;7.023.058.322;8.914.488.123;5;489;0
7702090;1;287.114.385;3.765.778.484;5.214.580.705;7;605;0
2244207;1;1.695.159.442;3.087.517.249;3.623.180.557;8;697;0
5993075;0;3.467.756.112;5.651.179.925;6.211.428.138;3;591;0
4251967;0;5.452.283.137;5.453.758.418;7.548.971.413;4;612;0
7644195;0;5.524.253.727;2.709.098.018;7.989.548.223;3;685;0
4049148;1;3.787.667.346;7.216.625.634;6.384.873.911;5;680;0
4264393;1;3.346.232.509;7.677.375.204;7.680.121.121;8;679;0
1282239;1;2.606.534.167;5.889.347.909;4.987.114.227;5;649;0
2673225;4;2.480.697.663;9.252.208.319;3.582.603.542;3;540;1
3126674;2;6.277.440.295;1.508.647.028;1.037.697.984;8;718;0
4800405;0;5.630.455.556;6.772.931.913;9.443.328.821;4;603;0
6796685;0;2.998.959.029;589.935.035;6.224.907.973;3;654;0
7230228;0;432.496.727;617.298.775;7.252.564.577;2;648;0
7107055;2;3.785.089.141;6.553.441.401;5.144.753.617;8;645;0
1656965;0;3.340.608.238;4.887.981.364;5.708.687.138;4;767;0
4002289;0;3.687.060.517;3.524.643.874;5.096.014.659;3;620;0
2174536;0;2.195.290.219;2.181.204.395;4.379.292.394;8;742;0
3730255;5;6.167.877.515;3.808.368.216;1.092.091.506;4;608;1
2905900;0;3.950.887.982;6.642.956.198;7.498.093.105;3;681;0
7151578;0;4.983.327.775;8.714.629.201;8.891.920.718;5;694;0
4111767;3;3.143.389.463;112.013.419;6.838.263.146;9;611;0
5243710;1;2.225.120.042;3.983.865.572;4.532.808.159;6;606;0
1646981;2;1.211.172.097;2.703.607.024;2.094.877.426;8;647;0
5490618;0;4.347.758.057;5.986.298.208;8.930.762.231;4;643;0
2771598;0;3.636.487.139;5.076.525.786;6.652.910.953;6;789;0
4063758;1;4.775.366.217;9.342.222.474;8.149.852.969;6;614;0
4631797;1;6.391.747.925;924.380.778;8.685.457.221;6;659;0
8044096;0;3.017.627.527;4.642.463.888;6.146.131.561;5;571;0
2452866;0;229.257.073;7.566.958.053;4.620.412.107;4;586;0
8419422;5;3.455.658.897;1.471.814.336;5.709.184.524;3;585;1
7134668;1;1.302.825.563;2.484.231.261;2.021.854.918;2;651;0
6005478;0;6.058.666.417;1.019.479.275;1.125.146.218;4;604;0
7781660;1;5.799.504.708;8.852.609.658;8.905.565.115;5;694;0
8383380;0;2.290.361.754;4.014.690.097;4.925.364.865;4;590;0
2976723;1;5.036.969.342;9.607.868.113;868.617.637;6;626;0
3929307;1;4.670.348.645;1.111.916.653;1.014.815.968;5;696;0
7686462;0;1.876.407.854;2.416.882.285;3.945.229.703;3;635;0
3278375;0;4.137.424.439;6.441.392.803;7.363.654.724;3;657;0
3435537;3;2.348.746.869;5.983.120.359;4.092.009.396;7;764;0
3104441;0;363.460.099;1.584.461.396;8.150.449.667;4;683;0
3176388;5;4.328.238.888;1.474.282.055;5.092.458.683;2;578;1
2909938;1;351.114.408;8.426.993.052;7.114.565.952;7;668;0
5179248;0;5.612.209.836;5.857.875.644;7.585.691.168;3;624;0
5386719;0;2.314.475.477;382.322.336;382.322.336;3;603;0
5563628;5;2.166.900.899;8.691.723.981;3.131.819.872;4;529;1
1096205;0;4.998.726.101;4.092.565.751;7.566.067.796;6;713;0
5389410;0;1.901.541.852;2.310.592.281;2.815.350.166;3;620;0
5857496;0;3.204.319.163;3.849.789.918;5.164.170.335;2;661;0
6026538;5;4.744.434.869;2.913.959.686;8.850.886.924;4;609;1
6423207;0;4.776.120.418;6.390.527.922;7.180.389.546;3;601;0
5165376;1;5.196.859.119;4.985.754.211;765.970.725;6;601;0
4484489;0;4.933.134.997;3.713.712.441;6.284.680.258;4;539;0
7472264;2;347.594.943;9.046.415.023;8.451.265.771;8;627;0
2904414;3;3.718.599.922;1.193.930.913;7.044.494.934;5;620;0
7714289;1;3.931.174.494;858.869.804;7.485.373.618;4;627;0
3794774;0;3.503.692.402;4.746.152.418;5.314.696.696;3;738;0
4783169;5;5.672.308.503;2.201.338.589;8.543.456.731;5;630;1
7917624;5;2.875.736.412;1.267.147.324;4.518.524.944;5;724;1
2192184;1;3.706.046.085;735.158.788;6.888.689.942;7;642;0
4024632;5;2.669.831.401;1.295.755.207;4.683.019.981;8;669;1
4408079;1;4.117.146.678;7.780.847.868;6.832.366.326;6;645;0
7359673;0;3.812.974.698;7.335.588.212;7.335.588.212;6;581;0
2825511;1;3.324.328.211;1.083.648.245;8.204.431.304;6;663;0
5191252;1;5.300.731.486;7.124.773.478;7.780.569.961;5;581;0
4556159;0;4.061.486.686;2.637.001.434;7.387.181.191;4;591;0
2175423;1;48.918.562;113.724.309;8.922.887.641;3;589;0
3888686;1;3.341.427.668;761.578.144;6.660.832.151;6;536;0
6720038;1;299.457.033;5.593.283.496;5.817.351.243;6;615;0
5930461;0;3.218.236.955;8.732.462.096;5.126.527.274;3;689;0
3135480;5;3.652.237.653;1.849.557.882;6.742.343.461;4;567;1
2325552;0;3.401.967.412;4.310.060.773;6.905.685.359;4;571;0
6178421;0;281.051.433;28.619.268;4.172.975.557;5;712;0
7220281;0;7.157.343.328;531.305.678;1.293.548.337;3;733;0
6474400;0;3.051.273.655;6.395.750.423;6.900.492.635;5;646;0
2475923;3;4.406.064.294;1.333.787.777;6.481.858.305;2;613;1
7199183;0;1.870.556.714;453.159.018;480.369.865;4;603;0
3566182;0;6.065.266.833;4.854.529.125;1.144.167.791;4;569;0
7243737;2;4.290.956.525;7.013.484.561;6.900.549.749;7;667;0
8188771;2;4.856.290.141;9.405.019.938;7.779.339.003;8;613;0
8420936;2;6.018.861.583;1.152.946.502;8.886.641.751;6;665;0
5244652;2;6.886.045.429;1.348.031.845;8.274.984.566;5;700;0
2659773;5;3.752.958.443;158.588.301;5.515.015.596;2;534;1
3172950;5;2.187.900.434;1.209.362.385;4.588.784.816;8;774;1
7846886;0;5.145.026.147;1.918.392.899;7.677.427.605;2;580;0
1966398;1;5.110.456.033;6.708.764.119;7.539.542.211;4;685;0
2625357;4;3.373.950.023;124.519.481;5.401.638.995;5;640;1
2055591;2;4.615.845.473;7.086.702.121;6.578.652.995;7;700;0
1568354;1;254.725.415;8.226.484.922;6.526.515.832;4;599;0
6558483;4;394.525.448;1.445.464.194;6.064.888.659;3;561;1
6073206;3;3.123.300.028;1.243.601.852;6.371.273.331;5;656;0
2658570;2;5.040.857.003;7.557.952.144;8.484.755.783;7;654;0
7905540;1;4.316.701.556;6.736.890.358;8.475.487.494;6;652;0
1857124;0;430.739.082;2.893.707.351;6.449.724.323;7;703;0
4124006;1;4.074.039.575;4.384.383.296;5.873.142.963;6;641;0
5075532;5;3.724.372.161;1.602.809.222;6.292.154.566;5;648;1
6822402;0;3.784.204.909;6.719.436.572;7.553.374.684;5;639;0
7737709;1;4.616.920.429;8.046.310.323;5.873.581.653;5;741;0
3914623;1;5.322.357.599;1.008.967.841;8.499.564.043;5;693;0
2916227;0;4.904.581.262;4.698.463.575;8.086.984.714;6;571;0
5359552;1;469.337.135;1.169.151.453;8.572.262.563;6;623;0
7315232;5;4.532.760.586;2.213.202.512;9.104.212.095;6;521;1
2476070;0;3.882.819.162;5.061.385.131;6.422.846.415;2;613;0
1018752;0;4.518.928.952;6.606.722.207;759.385.511;5;617;0
1110849;0;5.623.643.374;57.171.426;7.924.373.999;3;677;0
4438695;1;6.035.475.148;1.371.504.846;1.015.607.679;4;572;0
4364189;1;3.270.399.936;5.744.474.659;553.590.448;4;593;0
8387832;0;5.294.541.149;4.940.053.234;7.135.968.985;4;659;0
5527770;1;3.257.532.515;5.713.157.484;4.742.261.378;5;692;0
3308160;1;6.982.214.944;911.562.331;1.043.491.585;7;639;0
5526783;1;294.675.845;4.886.771.321;6.408.268.312;7;624;0
7998914;5;4.661.431.296;2.115.668.926;6.874.836.617;4;600;1
8566740;0;4.897.821.347;5.783.326.735;5.783.326.735;3;598;0
5587546;0;361.654.203;5.325.083.492;5.549.191.655;3;599;0
4509870;5;5.299.605.945;2.453.414.902;7.340.196.116;3;731;1
5901447;5;4.338.461.282;1.709.502.406;6.349.612.099;3;642;1
1099190;0;5.037.409.274;4.625.445.018;8.234.329.585;4;639;0
2230977;1;8.221.971.823;1.363.283.797;1.090.755.927;4;729;0
1906064;0;337.347.251;3.569.842.398;6.370.498.409;2;628;0
6095710;0;3.675.638.193;3.140.332.117;626.527.465;3;617;0
7134436;0;5.319.431.652;2.457.148.864;9.767.963.607;7;716;0
2992766;5;5.208.123.622;1.831.041.416;6.762.502.268;3;623;1
7944314;0;9.357.939.122;9.355.688.701;1.077.408.142;2;659;0
7050756;4;6.039.689.753;1.845.726.945;7.199.339.794;2;589;1
5241603;0;6.285.715.376;361.773.958;1.025.936.066;4;598;0
6948658;1;4.837.567.022;9.514.617.944;8.092.866.516;5;690;0
4740793;0;739.087.706;4.691.254.498;8.857.372.583;5;719;0
6436472;1;3.804.856.829;4.315.673.113;6.477.829.187;7;609;0
7063607;1;3.240.802.679;5.561.657.479;5.330.145.532;5;617;0
1921319;1;6.224.136.778;90.453.838;1.031.089.874;3;679;0
8267075;0;3.379.783.808;3.535.835.357;6.063.764.455;5;619;0
6869550;0;4.187.914.669;7.374.092.908;7.374.092.908;4;668;0
5775482;1;2.387.846.795;3.929.490.136;4.561.909.968;6;681;0
5415504;4;3.547.266.508;1.583.952.521;6.429.963.546;5;575;1
4172178;0;717.596.892;8.174.542.171;1.007.386.788;3;593;0
4511372;0;3.826.565.464;5.527.147.542;6.717.862.139;4;661;0
4431066;5;5.059.924.247;2.260.219.849;6.277.454.093;3;567;1
6972939;3;559.206.608;1.465.380.472;8.661.206.247;5;614;0
6459481;1;5.462.966.475;9.043.461.742;7.001.279.316;3;610;0
6369679;0;6.863.007.842;5.147.907.002;888.376.485;4;585;0
8515959;0;6.366.489.801;6.100.508.763;1.039.041.487;3;597;0
3386285;0;3.541.915.842;6.260.103.897;7.225.239.991;3;707;0
2793005;0;3.594.825.701;4.394.332.363;6.208.999.224;3;673;0
5033289;0;4.362.175.261;4.098.944.507;6.906.019.634;6;707;0
5936233;0;3.082.595.417;2.217.425.058;5.865.197.047;4;568;0
8261233;2;5.405.205.084;9.767.715.139;6.947.213.138;5;618;0
2847109;0;4.319.934.189;545.960.795;6.142.415.977;4;585;0
2381865;5;2.372.160.278;1.006.494.338;340.565.216;5;647;1
8633566;1;2.641.550.845;5.434.833.535;5.363.197.898;6;770;0
8128126;2;5.824.095.815;1.240.177.625;9.296.469.473;4;622;0
4005271;5;5.032.174.207;1.772.841.032;5.801.546.655;4;550;1
1336028;0;4.146.797.624;2.891.499.736;7.072.788.509;4;589;0
3416607;5;2.536.548.133;1.144.274.957;3.799.083.557;3;710;1
4738934;5;6.739.231.819;2.605.687.209;8.222.710.749;3;509;1
4031062;3;3.966.203.265;1.213.227.569;613.834.036;5;673;0
6213786;2;7.906.180.172;1.502.286.453;9.465.721.345;3;579;0
2699879;0;2.170.745.892;5.208.732.989;5.792.107.259;4;612;0
6556958;0;3.395.853.068;5.302.102.643;6.056.390.263;3;584;0
2229466;0;4.180.075.427;5.422.842.875;6.308.600.451;3;650;0
5929382;4;2.721.436.749;1.085.820.226;4.334.395.016;1;505;1
4634975;0;3.548.905.465;2.962.791.576;5.275.251.267;3;642;0
2128742;1;2.807.830.668;7.111.428.816;5.871.262.982;5;721;0
1223317;2;4.740.200.687;1.096.427.712;6.985.264.626;3;572;0
1133546;2;3.742.738.873;1.173.117.525;6.762.580.267;5;706;0
4972580;5;6.239.887.461;222.427.118;7.229.638.158;4;664;1
7448150;1;4.179.215.143;9.736.668.909;7.925.015.276;5;591;0
1069548;2;4.051.684.801;7.633.473.395;5.887.334.322;6;621;0
2503177;2;5.377.604.259;8.269.899.401;806.882.867;7;744;0
5617489;0;2.647.211.885;2.991.811.639;5.447.393.072;3;568;0
6856276;0;4.054.358.698;3.483.722.421;7.384.922.559;6;672;0
1550241;1;428.164.628;7.378.509.081;6.806.392.775;6;692;0
1283084;1;394.519.903;7.777.410.875;6.423.930.264;5;730;0
6577590;5;7.543.390.862;3.657.547.006;1.157.215.257;4;672;1
8557512;0;2.603.007.495;4.580.638.439;4.580.638.439;5;646;0
7853007;1;5.081.897.067;8.575.267.922;8.327.088.064;5;692;0
8826436;2;3.778.280.187;1.549.245.441;8.397.892.958;5;667;0
1191193;0;2.305.900.355;297.003.859;432.858.533;4;664;0
2247994;5;4.179.500.632;216.965.674;751.414.142;3;608;1
1159499;4;2.933.381.046;1.192.210.749;4.286.019.024;0;581;1
7868860;1;3.355.948.036;5.557.006.875;6.036.298.677;6;735;0
7942599;5;1.720.259.908;8.848.334.561;283.888.329;4;618;1
1900826;0;3.951.463.021;6.706.825.716;6.817.027.791;4;564;0
8923907;0;3.260.725.933;374.909.663;5.374.064.033;4;651;0
3754836;0;5.234.093.636;3.298.703.522;8.609.830.776;2;512;0
8003928;2;1.894.985.826;8.085.556.586;5.339.775.338;6;671;0
8395756;0;4.884.179.876;3.891.938.209;8.301.300.407;6;643;0
3906561;5;6.120.837.303;3.476.172.529;1.113.761.237;5;616;1
2451165;3;6.999.640.199;1.746.359.153;1.020.608.335;7;655;0
3427398;5;3.880.328.782;1.705.374.533;5.823.002.794;6;634;1
4041640;1;4.202.102.572;801.594.477;6.334.187.985;5;708;0
7992305;1;4.298.596.126;1.461.304.466;1.177.147.195;6;650;0
4676486;0;1.955.726.917;2.325.489.556;5.801.670.505;7;662;0
3174227;3;3.021.023.187;9.165.221.004;4.910.840.639;4;629;0
1453197;0;1.982.714.868;5.303.181.937;3.999.543.322;6;772;0
7702061;0;3.077.366.735;6.775.529.421;6.505.952.135;4;730;0
8468484;0;6.781.047.399;2.288.759.719;8.342.777.034;3;671;0
1126380;3;5.053.516.846;1.418.704.871;6.940.539.591;5;635;0
6527281;0;7.004.287.242;9.460.963.403;1.206.392.273;2;594;0
3569973;2;4.762.277.715;1.262.796.353;8.658.030.825;5;587;0
5467306;4;294.632.428;1.668.282.704;7.155.699.408;3;534;1
5315847;0;4.597.693.164;7.551.521.974;8.034.183.357;4;610;0
2474527;2;3.882.399.333;7.230.814.778;5.687.204.827;5;504;0
7186877;0;6.885.852.475;3.968.553.779;9.043.757.877;4;604;0
1713651;1;5.055.094.933;6.430.151.449;7.986.595.073;6;695;0
4869677;1;4.227.519.704;1.092.975.401;9.020.635.876;7;761;0
3816574;0;5.075.640.673;1.091.017.496;1.091.017.496;6;647;0
6430381;0;2.459.931.592;3.264.164.016;6.910.383.535;5;592;0
7480794;1;4.065.210.895;6.574.310.844;7.155.379.753;5;689;0
2193028;5;7.607.008.155;2.571.293.271;9.376.518.498;2;571;1
1293708;5;5.040.404.863;2.339.504.103;847.705.444;4;566;1
6285860;1;4.169.060.241;7.651.430.298;7.096.384.183;8;659;0
8694197;0;3.897.397;6.489.588.247;6.489.588.247;4;670;0
6077131;1;4.039.261.018;8.923.309.898;7.553.588.899;6;662;0
2601958;0;3.153.723.401;6.421.890.644;5.858.285.855;2;549;0
6503262;2;1.921.112.282;6.668.391.556;5.156.358.124;7;674;0
7005832;1;2.725.307.266;5.047.941.898;4.730.793.096;4;729;0
5806546;0;4.098.765.063;4.634.080.257;7.197.378.468;4;644;0
2324951;0;3.960.165.637;6.198.250.672;607.211.251;2;698;0
7338229;3;5.881.488.571;1.507.199.012;7.572.362.745;4;690;0
3125985;3;4.590.852.814;1.462.439.601;7.842.467.328;3;512;1
3171216;1;2.060.105.481;3.162.686.149;3.625.596.166;5;585;0
5182300;0;2.720.083.295;4.641.010.802;7.401.457.378;5;603;0
2012493;0;4.966.541.412;5.912.835.759;7.761.328.769;3;636;0
3349574;0;4.977.405.183;5.734.194.244;8.018.786.105;3;583;0
8541363;0;4.818.129.443;1.198.314.417;6.968.362.098;6;682;0
3404775;5;2.982.587.207;1.455.248.194;4.201.158.513;4;643;1
4465469;5;6.774.331.885;2.877.841.852;1.044.609.161;3;619;1
7143031;0;4.366.113.323;376.502.607;6.287.137.032;3;556;0
6091042;0;5.459.222.452;9.586.124.895;9.586.124.895;1;704;0
6028823;1;2.653.518.558;5.909.924.698;6.535.052.041;8;680;0
1856415;0;2.805.670.759;1.654.650.582;4.290.260.256;4;618;0
8652813;5;6.402.106.191;2.607.475.826;913.014.002;3;576;1
5248495;0;4.315.864.447;4.488.302.453;591.588.195;3;619;0
8190889;0;3.174.014.596;8.566.910.812;6.707.883.806;5;676;0
2329939;0;2.791.443.083;2.491.841.406;3.660.092.555;5;720;0
5648299;1;4.631.452.768;778.370.838;9.710.008.256;6;633;0
4404704;0;3.568.769.822;5.587.352.361;6.334.025.173;4;709;0
3252624;2;3.963.547.748;1.104.567.152;9.802.348.313;7;707;0
5524840;4;5.790.801.436;2.152.242.637;9.573.975.593;3;518;1
4885616;1;360.637.599;5.177.226.607;5.234.581.827;5;662;0
6199170;0;5.595.641.491;6.345.356.809;7.906.233.122;5;720;0
4639032;1;3.831.904.861;5.653.217.775;6.666.583.384;5;704;0
5586188;1;4.526.932.193;7.790.804.597;6.837.429.606;5;642;0
5548830;0;8.067.162.059;941.801.032;1.094.148.374;5;650;0
1633756;1;5.065.825.677;6.371.950.247;7.988.424.017;6;641;0
6643825;5;3.741.237.779;1.853.316.435;6.390.524.476;4;557;1
4260051;1;282.380.472;7.385.097.761;6.584.866.372;5;525;0
1829483;1;5.150.252.929;1.260.240.773;1.014.692.857;6;612;0
2109160;5;7.853.785.833;3.387.883.486;1.116.423.591;3;577;1
7538479;0;3.461.175.177;2.507.834.308;618.384.366;5;641;0
5387496;5;3.881.188.391;1.261.685.768;439.448.909;3;765;1
5677862;3;3.598.647.544;1.163.153.833;5.715.573.568;5;637;0
6617897;2;3.765.904.981;9.724.065.584;6.038.057.015;3;636;0
4168484;2;2.154.999.257;3.926.656.874;3.512.816.329;5;664;0
3285403;3;2.085.445.688;1.047.648.381;5.959.866.131;8;694;0
5619814;3;2.409.484.009;7.516.150.467;4.367.675.176;5;580;0
1396193;0;4.833.684.299;5.024.954.096;6.987.116.016;2;609;0
3950670;0;3.349.438.036;4.395.227.963;5.539.892.745;4;622;0
2531181;0;2.214.404.575;2.382.852.103;3.204.208.554;3;623;0
1347218;1;9.201.662.647;149.610.116;1.276.402.688;2;555;0
2632863;3;5.543.108.759;1.774.162.727;8.919.889.849;5;624;0
6257469;5;5.644.018.871;2.446.010.612;7.641.951.846;3;645;1
5958488;2;4.517.910.858;1.241.877.352;7.923.771.161;4;649;0
5804700;0;5.355.264.587;9.645.437.711;9.117.135.806;5;680;0
6628849;5;5.995.952.344;2.890.828.139;9.503.364.057;3;619;1
2190259;0;3.161.895.602;3.213.463.607;516.381.963;4;519;0
4757587;0;1.119.491.083;1.509.611.963;3.795.639.525;7;704;0
1020530;5;2.048.664.961;1.262.752.167;4.292.119.788;3;548;1
6084879;0;6.676.215.187;9.865.764.556;1.068.007.308;5;687;0
6372934;1;6.118.859.453;8.327.397.617;9.126.162.177;6;686;0
7425513;0;1.415.543.848;1.704.384.881;2.860.316.172;2;629;0
3019434;4;2.941.607.165;1.762.173.983;8.342.053.692;6;620;1
3415035;1;5.056.251.809;7.300.368.723;7.477.793.847;6;641;0
8888036;1;3.211.979.954;3.744.535.676;5.977.537.669;6;668;0
1424046;1;1.429.636.869;2.084.678.804;2.153.687.606;6;598;0
5565065;1;3.444.519.179;5.743.746.735;5.563.601.429;4;651;0
6119212;0;2.828.389.423;4.957.489.492;5.997.449.754;2;605;0
4858520;1;335.119.059;5.423.102.904;5.221.389.093;5;670;0
8804938;0;5.139.410.079;6.643.962.991;6.899.067.163;3;706;0
1676923;4;4.467.987.174;226.821.544;8.130.010.323;1;619;1
3046846;1;4.632.844.453;8.117.976.727;7.439.199.303;4;493;0
2127858;0;407.507.282;3.459.427.428;6.342.782.618;4;648;0
7165812;3;6.376.349.348;1.884.549.642;9.482.391.138;3;704;0
7202364;1;5.317.395.322;8.874.134.931;7.710.963.632;5;659;0
2802445;5;6.540.392.701;2.336.712.711;80.466.548;2;695;1
5990795;3;6.024.665.132;2.101.675.033;101.983.693;4;530;1
3697096;2;6.990.953.982;1.244.660.683;7.566.005.054;1;717;0
8256957;1;3.327.801.345;8.548.855.657;807.722.534;6;672;0
7102400;1;3.676.141.354;6.194.577.634;7.745.117.932;5;578;0
7606205;1;7.122.072.827;6.647.439.077;8.744.347.419;5;630;0
8597536;2;5.722.344.215;1.020.636.194;7.722.691.414;5;677;0
8570026;2;4.937.457.553;1.076.276.624;1.050.781.693;10;630;0
6314980;1;3.039.672.139;6.181.006.259;5.481.407.892;6;624;0
5236967;1;3.789.569.964;7.755.375.374;7.183.717.182;2;734;0
7881154;0;5.274.518.554;9.361.143.076;9.361.143.076;6;625;0
7159302;4;5.410.549.713;1.534.069.016;6.570.490.714;2;567;1
5523462;0;2.641.401.611;3.331.309.203;6.903.272.665;5;597;0
4166251;0;4.707.093.339;587.613.626;6.568.857.267;3;705;0
3945430;0;4.523.943.932;811.458.256;811.458.256;5;779;0
8572474;0;5.575.425.399;5.675.077.909;8.066.553.314;4;740;0
5032691;0;3.807.987.647;512.407.778;6.998.935.983;4;749;0
3789773;3;618.037.994;1.806.558.138;9.901.810.308;6;533;0
3080330;1;415.231.042;8.631.691.612;8.050.458.323;5;627;0
4731095;0;3.299.750.608;3.459.322.702;7.946.839.225;9;825;0
2190954;1;4.253.071.815;7.010.543.245;7.747.622.921;4;579;0
7137602;3;2.097.389.207;7.962.110.886;4.204.976.102;4;612;0
7290681;5;4.992.307.979;2.032.019.944;6.779.773.406;4;494;1
3814446;0;3.753.758.562;2.376.897.914;7.077.134.741;5;682;0
8575710;1;4.528.393.585;8.666.414.234;5.426.549.454;0;571;0
1287536;0;2.598.616.517;382.222.882;5.900.958.282;5;660;0
